122 0.099400 -0.007800 62.219400 59.889800
123 0.105500 -0.020700 62.724900 60.440500
124 0.099400 -0.035000 63.034400 60.865600
125 0.096100 -0.039500 63.292500 61.435700
126 0.094200 -0.044400 64.041400 61.903800
127 0.092300 -0.051500 64.716500 62.422100
128 0.097500 -0.053500 65.356100 63.035100
129 0.095300 -0.044700 65.828900 63.466100
130 0.098400 -0.043600 66.289400 64.133800
131 0.092600 -0.039200 66.760000 64.581600
132 0.091800 -0.039000 67.303600 64.953600
133 0.087600 -0.032800 67.747200 65.216000
134 0.089800 -0.037000 68.261600 65.762000
135 0.079700 -0.032500 68.766300 66.331500
136 0.077700 -0.024500 69.392300 66.956500
137 0.085200 -0.034400 70.007800 67.457800
138 0.068900 -0.041900 70.437100 68.214500
139 0.059200 -0.051600 70.669200 68.923200
140 0.054500 -0.040300 71.019100 69.380100
141 0.063900 -0.033100 71.497100 69.915100
142 0.064600 -0.032800 72.013400 70.417000
143 0.065400 -0.023000 72.538400 71.035200
144 0.059600 -0.020000 72.965400 71.529800
145 0.058000 -0.029800 73.263600 72.122000
146 0.071100 -0.039500 73.807700 72.627500
147 0.085900 -0.040100 74.415500 73.187100
148 0.083900 -0.041300 74.862300 73.884100
149 0.093600 -0.032400 75.417200 74.393200
150 0.090100 -0.040700 75.791700 75.056300
151 0.071600 -0.035200 76.225200 75.722800
152 0.073100 -0.037500 76.944900 76.330700
153 0.089300 -0.038500 77.481300 76.891700
154 0.093100 -0.031900 77.798900 77.242700
155 0.102800 -0.032000 78.229200 77.795600
156 0.113100 -0.038300 78.716300 78.261700
157 0.104500 -0.037300 79.188300 78.694300
158 0.100500 -0.032900 79.498700 79.216500
159 0.100200 -0.035400 79.877400 79.812200
160 0.110300 -0.035700 80.433700 80.194700
161 0.103700 -0.036300 80.913500 80.701500
162 0.094100 -0.040100 81.305300 81.172700
163 0.089400 -0.043400 81.621000 81.502600
164 0.091200 -0.043200 82.156800 81.989600
165 0.097700 -0.050700 82.586100 82.487300
166 0.101600 -0.049200 83.148400 82.995200
167 0.105500 -0.049300 83.707100 83.364300
168 0.109400 -0.051200 84.059000 83.846600
169 0.114800 -0.047000 84.613800 84.334600
170 0.118300 -0.058300 85.160500 84.859900
171 0.121800 -0.055000 85.739000 85.348200
172 0.111300 -0.043300 86.144500 85.651100
173 0.115100 -0.035700 86.686900 86.194900
174 0.127500 -0.042500 87.372900 86.742300
175 0.123300 -0.041100 87.858300 87.319500
176 0.141300 -0.040900 88.463100 87.837300
177 0.149200 -0.031200 88.865800 88.303800
178 0.148500 -0.030900 89.546300 88.742900
179 0.148200 -0.033000 90.144000 89.182000
180 0.165100 -0.029900 90.505500 89.549300
181 0.174500 -0.021500 91.109700 89.980500
182 0.164700 -0.006900 91.665700 90.570700
183 0.170800 -0.008800 92.129200 91.026000
184 0.162400 0.001200 92.632600 91.415400
185 0.170100 0.000100 93.127900 91.840300
186 0.166000 0.011600 93.640800 92.362400
187 0.163000 0.006800 93.958800 92.929600
188 0.162700 0.010700 94.548300 93.410500
189 0.162600 0.009000 95.001000 94.211800
190 0.151700 0.015300 95.443300 94.587500
191 0.150200 0.014800 95.913200 95.086400
192 0.154000 0.009000 96.312000 95.432400
193 0.152400 0.005000 96.590600 96.020600
194 0.150500 0.005500 97.003700 96.477500
195 0.144700 -0.001300 97.593700 96.992100
196 0.148800 -0.009000 98.280200 97.565000
